ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0030177,positive regulation of Wnt signaling pathway,15/829,152/18805,0.09868421052631579,2.2385483461367532,3.292427871001549,0.002970171828034919,0.1907162963264527,0.1792799006450994,RNF220/LGR6/BMAL1/DIXDC1/VPS35/WNT3/PLEKHA4/ATP6V1C2/USP34/LYPD6/TTC21B/SEMA5A/UBR5/DDX3X/XIAP,15
BP,GO:0030516,regulation of axon extension,10/829,82/18805,0.12195121951219512,2.7663361675836295,3.442297694880993,0.0031807735866495592,0.19899524790390133,0.18706240085530673,SEMA6D/SIN3A/WNT3/RTN4/BMPR2/SEMA5A/KIAA0319/SEMA3A/PLXNA4/ANAPC2,10
BP,GO:0001659,temperature homeostasis,17/829,184/18805,0.09239130434782608,2.0958003356584674,3.207707040859709,0.003253981412872446,0.19899524790390133,0.18706240085530673,SQSTM1/ACOT11/LEPR/BMAL1/BSCL2/ACTN3/ADIPOR2/IGF1R/ZNF423/TRPV1/SLC27A1/EPAS1/ARRDC3/LNPEP/LAMA4/ALDH1A1/EHMT1,17
BP,GO:1990138,neuron projection extension,16/829,169/18805,0.09467455621301775,2.147593521816404,3.218184555195407,0.0033295507119975387,0.19899524790390133,0.18706240085530673,VCL/SPG11/SEMA6D/SIN3A/WNT3/SPAG9/ITSN2/RTN4/BMPR2/SLIT2/SEMA5A/KIAA0319/CPNE5/SEMA3A/PLXNA4/ANAPC2,16
BP,GO:0046328,regulation of JNK cascade,14/829,139/18805,0.10071942446043165,2.2847150506374154,3.2647087121803127,0.0033481448142769336,0.19899524790390133,0.18706240085530673,MFHAS1/CRACR2A/IGF1R/MAPK8IP3/TAOK1/MAP4K4/ITCH/MAP3K5/NOD1/SEMA3A/MDFIC/HIPK2/DNAJA1/XIAP,14
BP,GO:0030517,negative regulation of axon extension,6/829,34/18805,0.17647058823529413,4.00305116015043,3.76369430094432,0.0033651649436669006,0.19899524790390133,0.18706240085530673,SEMA6D/WNT3/RTN4/SEMA5A/KIAA0319/SEMA3A,6
BP,GO:0007216,G protein-coupled glutamate receptor signaling pathway,4/829,15/18805,0.26666666666666666,6.049055086449538,4.2009567007376996,0.003466105752424511,0.19899524790390133,0.18706240085530673,TRPM1/GRM7/GRM1/GRM8,4
BP,GO:0035332,positive regulation of hippo signaling,4/829,15/18805,0.26666666666666666,6.049055086449538,4.2009567007376996,0.003466105752424511,0.19899524790390133,0.18706240085530673,DLG5/YWHAE/MAP4K4/ARRDC3,4
BP,GO:0071871,response to epinephrine,4/829,15/18805,0.26666666666666666,6.049055086449538,4.2009567007376996,0.003466105752424511,0.19899524790390133,0.18706240085530673,ATP2B4/RYR2/SIRT2/PDE4D,4
BP,GO:0106072,negative regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway,4/829,15/18805,0.26666666666666666,6.049055086449538,4.2009567007376996,0.003466105752424511,0.19899524790390133,0.18706240085530673,ATP2B4/PDE3A/PDE4D/ARRDC3,4
BP,GO:0035329,hippo signaling,8/829,58/18805,0.13793103448275862,3.128821596439416,3.4869300183798937,0.0037495674878860524,0.21101786477058102,0.1983640756406799,DLG5/YWHAE/STRN4/MAP4K4/WWTR1/FAT4/WWC2/ARRDC3,8
BP,GO:0045601,regulation of endothelial cell differentiation,7/829,46/18805,0.15217391304347827,3.451906435202182,3.575475647745616,0.00376199881865585,0.21101786477058102,0.1983640756406799,VCL/APOLD1/ACVRL1/ROCK2/PROC/JAG1/ZDHHC21,7
BP,GO:0048041,focal adhesion assembly,10/829,85/18805,0.11764705882352941,2.6687007734336197,3.3112415629378704,0.004135517714543513,0.22427817798058836,0.2108292277047895,VCL/SORBS1/ACTN3/ACVRL1/PEAK1/BCL2/ROCK2/WDPCP/MAP4K4/DLC1,10
BP,GO:0060996,dendritic spine development,11/829,99/18805,0.1111111111111111,2.520439619353974,3.257258056741661,0.004210919906032417,0.22427817798058836,0.2108292277047895,DLG5/EPHB2/LRP8/SRCIN1/TANC2/NCK2/ABI2/SHANK3/IQSEC1/RELN/PTPRD,11
BP,GO:0061387,regulation of extent of cell growth,11/829,99/18805,0.1111111111111111,2.520439619353974,3.257258056741661,0.004210919906032417,0.22427817798058836,0.2108292277047895,LPAR3/SEMA6D/SIN3A/WNT3/RTN4/BMPR2/SEMA5A/KIAA0319/SEMA3A/PLXNA4/ANAPC2,11
BP,GO:0030032,lamellipodium assembly,9/829,72/18805,0.125,2.835494571773221,3.350977740466206,0.004257682548601812,0.22427817798058836,0.2108292277047895,VCL/PLCE1/ABLIM1/CDH13/NCK2/ABI2/ABLIM2/SLIT2/VAV2,9
BP,GO:0034762,regulation of transmembrane transport,34/829,478/18805,0.07112970711297072,1.6135031872851802,2.917702036633306,0.0043045196296629005,0.22427817798058836,0.2108292277047895,SLC43A2/YWHAE/CACNA1C/EPHB2/NOS1AP/ATP2B4/CNIH3/RYR2/SORBS1/F2/SLC43A1/AHNAK/CRACR2A/GNB5/PML/PRKCB/ATP1B2/AFG3L2/BCL2/ACTN4/UBR3/TRIB3/KCNJ6/KCNAB1/DLG1/KCNIP4/STIM2/ANK2/PDE4D/KCNIP1/UTRN/OPRM1/RELN/DMD,34
BP,GO:0055002,striated muscle cell development,16/829,174/18805,0.09195402298850575,2.085881064292944,3.0902574206479025,0.004431147775016866,0.22427817798058836,0.2108292277047895,ZMPSTE24/CACNA1S/PROX1/PRKG1/ACTN3/SPG11/TMOD2/TMOD3/MYOM1/BCL2/DNER/MYO18B/LARGE1/SGCB/PI16/HDAC9,16
BP,GO:0060841,venous blood vessel development,4/829,16/18805,0.25,5.670989143546442,4.013958451897636,0.004461975105289823,0.22427817798058836,0.2108292277047895,PROX1/ACVRL1/CCBE1/BMPR2,4
BP,GO:1901985,positive regulation of protein acetylation,4/829,16/18805,0.25,5.670989143546442,4.013958451897636,0.004461975105289823,0.22427817798058836,0.2108292277047895,BMAL1/PML/TAOK1/DDX3X,4
BP,GO:0030198,extracellular matrix organization,26/829,339/18805,0.07669616519174041,1.7397724806160173,2.9516676937828175,0.0045223933515200895,0.22427817798058836,0.2108292277047895,ADAMTSL3/TIE1/LOXL4/COL4A2/ERO1A/PAPLN/MYO1E/MMP15/ADAMTS18/ZNF469/LAMA1/PXDN/DPP4/COL5A2/LARGE1/PPARG/NPNT/TLL1/SH3PXD2B/LAMA2/ST7/DNAJB6/MATN2/B4GALT1/TGFBR1/OLFML2A,26
BP,GO:0060997,dendritic spine morphogenesis,8/829,60/18805,0.13333333333333333,3.024527543224769,3.372969773005601,0.004634381485565228,0.22427817798058836,0.2108292277047895,EPHB2/LRP8/SRCIN1/TANC2/ABI2/SHANK3/RELN/PTPRD,8
BP,GO:0001894,tissue homeostasis,22/829,272/18805,0.08088235294117647,1.8347317817356135,2.9779293849615645,0.004661214275053875,0.22427817798058836,0.2108292277047895,PLEKHM1/ACACA/MUC6/CLN8/RP1L1/NPHP4/ERRFI1/PCDH15/VCL/KMT2A/ATP1B2/PRKCA/BCL2/MBP/GIGYF2/IL20RB/WWTR1/ADGRV1/LAMA2/ALDH1A1/DMD/XIAP,22
BP,GO:0060249,anatomical structure homeostasis,22/829,272/18805,0.08088235294117647,1.8347317817356135,2.9779293849615645,0.004661214275053875,0.22427817798058836,0.2108292277047895,PLEKHM1/ACACA/MUC6/CLN8/RP1L1/NPHP4/ERRFI1/PCDH15/VCL/KMT2A/ATP1B2/PRKCA/BCL2/MBP/GIGYF2/IL20RB/WWTR1/ADGRV1/LAMA2/ALDH1A1/DMD/XIAP,22
BP,GO:1903169,regulation of calcium ion transmembrane transport,16/829,175/18805,0.09142857142857143,2.0739617439255555,3.0651890481461463,0.00468371835804565,0.22427817798058836,0.2108292277047895,YWHAE/CACNA1C/NOS1AP/RYR2/F2/AHNAK/CRACR2A/GNB5/PML/AFG3L2/BCL2/UBR3/STIM2/ANK2/PDE4D/DMD,16
BP,GO:0043062,extracellular structure organization,26/829,340/18805,0.07647058823529412,1.7346555027318529,2.935650806189679,0.0046987166629476025,0.22427817798058836,0.2108292277047895,ADAMTSL3/TIE1/LOXL4/COL4A2/ERO1A/PAPLN/MYO1E/MMP15/ADAMTS18/ZNF469/LAMA1/PXDN/DPP4/COL5A2/LARGE1/PPARG/NPNT/TLL1/SH3PXD2B/LAMA2/ST7/DNAJB6/MATN2/B4GALT1/TGFBR1/OLFML2A,26
BP,GO:0007015,actin filament organization,33/829,463/18805,0.07127429805615551,1.6167830819614046,2.885728445957869,0.004721760365591332,0.22427817798058836,0.2108292277047895,ARHGAP17/ESPN/PROX1/SVIL/SORBS1/SSH3/DIAPH3/TMOD2/TMOD3/CGNL1/MYO1E/MYO15A/SSH2/MYO5B/BCL2/GMFG/ROCK2/NCK2/MYO7B/ABI2/PREX1/MICAL3/BAIAP2L2/SHANK3/PLS1/DLG1/SLIT2/SEMA5A/ELMO1/DLC1/TGFBR1/SH3KBP1/SHROOM4,33
BP,GO:0031507,heterochromatin formation,15/829,160/18805,0.09375,2.1266209288299156,3.073353166867662,0.004816887333036242,0.22427817798058836,0.2108292277047895,SPOCD1/PCGF5/KMT2A/PPHLN1/SIN3A/PPM1D/TDRD12/SIRT2/DYRK1A/RBM15B/YTHDC1/ARB2A/JARID2/UBR5/EHMT1,15
BP,GO:0045229,external encapsulating structure organization,26/829,341/18805,0.07624633431085044,1.7295685364481814,2.919686668333465,0.004880757433515192,0.22427817798058836,0.2108292277047895,ADAMTSL3/TIE1/LOXL4/COL4A2/ERO1A/PAPLN/MYO1E/MMP15/ADAMTS18/ZNF469/LAMA1/PXDN/DPP4/COL5A2/LARGE1/PPARG/NPNT/TLL1/SH3PXD2B/LAMA2/ST7/DNAJB6/MATN2/B4GALT1/TGFBR1/OLFML2A,26
BP,GO:0021987,cerebral cortex development,13/829,130/18805,0.1,2.2683956574185764,3.1163912350352674,0.004893274005402207,0.22427817798058836,0.2108292277047895,YWHAE/LRP8/ZMIZ1/TACC2/DIXDC1/CDON/CCDC85C/SOCS7/RTN4/SLIT2/FAT4/RELN/LHX6,13
BP,GO:0007160,cell-matrix adhesion,20/829,240/18805,0.08333333333333333,1.8903297145154805,2.981019857290646,0.004895482553244809,0.22427817798058836,0.2108292277047895,VCL/SORBS1/VWA2/ACTN3/ACVRL1/ITGBL1/PEAK1/CDH13/SKAP1/BCL2/ROCK2/WDPCP/MAP4K4/ITGA6/JAG1/NPNT/ITGA1/UTRN/ITGB8/DLC1,20
BP,GO:0022898,regulation of transmembrane transporter activity,16/829,176/18805,0.09090909090909091,2.0621778703805242,3.0402876012292293,0.004947912119324234,0.22427817798058836,0.2108292277047895,EPHB2/NOS1AP/CNIH3/AHNAK/CRACR2A/GNB5/ATP1B2/BCL2/ACTN4/KCNAB1/STIM2/ANK2/UTRN/OPRM1/RELN/DMD,16
BP,GO:0010810,regulation of cell-substrate adhesion,19/829,224/18805,0.08482142857142858,1.9240856022746857,2.987841313836153,0.004973096049968199,0.22427817798058836,0.2108292277047895,VCL/DOCK1/ACVRL1/PEAK1/CDH13/SKAP1/BCL2/ACTN4/ROCK2/WDPCP/MAP4K4/ITGA6/JAG1/PREX1/NPNT/RREB1/UTRN/COL26A1/DLC1,19
BP,GO:0060538,skeletal muscle organ development,17/829,192/18805,0.08854166666666667,2.008475321672698,3.016223765971813,0.005009492090140191,0.22427817798058836,0.2108292277047895,CACNA1S/SVIL/BMAL1/ACTN3/BCL9L/CDON/ERO1A/SPG11/MYOM1/BCL2/SIRT2/DNER/LARGE1/EP300/NLN/HDAC9/DMD,17
BP,GO:0090263,positive regulation of canonical Wnt signaling pathway,12/829,116/18805,0.10344827586206896,2.346616197329562,3.124177162126712,0.00513315880285209,0.2250016266158475,0.21150929438996194,RNF220/LGR6/BMAL1/VPS35/PLEKHA4/USP34/LYPD6/TTC21B/SEMA5A/UBR5/DDX3X/XIAP,12
BP,GO:0031346,positive regulation of cell projection organization,27/829,360/18805,0.075,1.7012967430639325,2.885157986538075,0.0051986003780596125,0.2250016266158475,0.21150929438996194,PLEKHM1/EPHB2/LRP8/LPAR3/PLCE1/EPS8L2/PLXNC1/IGF1R/RAB11FIP3/ATP1B2/WNT3/SEPTIN9/MARK4/KIDINS220/ITGA6/BMPR2/ABI2/EP300/SLIT2/SEMA5A/RREB1/MAGI2/RELN/PTPRD/TGFBR1/ANAPC2/DMD,27
BP,GO:0098739,import across plasma membrane,18/829,209/18805,0.0861244019138756,1.9536421929920755,2.977177230870946,0.005268118110030812,0.2250016266158475,0.21150929438996194,SLC12A7/SLC43A2/TRPM1/CLN8/CACNA1C/LRRC8B/CACNA1S/ATP2B4/SLC43A1/ATP12A/NALF1/TRPV1/ATP1B2/SLC27A1/KCNJ6/SLC6A1/DLG1/GRM1,18
BP,GO:0042596,fear response,7/829,49/18805,0.14285714285714285,3.2405652248836803,3.3724178237377913,0.005388137102615496,0.2250016266158475,0.21150929438996194,EPHB2/FBXL20/BCL2/GNG7/DPP4/COMT/LARGE1,7
BP,GO:0045197,establishment or maintenance of epithelial cell apical/basal polarity,7/829,49/18805,0.14285714285714285,3.2405652248836803,3.3724178237377913,0.005388137102615496,0.2250016266158475,0.21150929438996194,DLG5/PARD3/DLG2/LLGL1/LLGL2/LAMA1/DLG1,7
BP,GO:0009135,purine nucleoside diphosphate metabolic process,12/829,117/18805,0.10256410256410256,2.3265596486344378,3.090965500484483,0.005497108795100393,0.2250016266158475,0.21150929438996194,AK4/AK5/MAGI3/PFKP/OGDHL/ACTN3/DLG2/RPTOR/HDAC4/EP300/ZBTB20/DLG1,12
BP,GO:0009179,purine ribonucleoside diphosphate metabolic process,12/829,117/18805,0.10256410256410256,2.3265596486344378,3.090965500484483,0.005497108795100393,0.2250016266158475,0.21150929438996194,AK4/AK5/MAGI3/PFKP/OGDHL/ACTN3/DLG2/RPTOR/HDAC4/EP300/ZBTB20/DLG1,12
BP,GO:0014902,myotube differentiation,13/829,132/18805,0.09848484848484848,2.234026026245568,3.055343850399776,0.005563321309404793,0.2250016266158475,0.21150929438996194,CACNA1S/DOCK1/ACTN3/CDON/SPG11/TRIM72/BCL2/TANC1/DNER/HDAC4/LARGE1/NLN/HDAC9,13
BP,GO:0099173,postsynapse organization,20/829,243/18805,0.0823045267489712,1.8669923106325734,2.921203788387075,0.005609777193561749,0.2250016266158475,0.21150929438996194,DLG5/EPHB2/LRP8/NOS1AP/DOCK1/IGF1R/VPS35/NAE1/SRCIN1/TANC2/RTN4/TANC1/ABI2/SHANK3/DLG1/ELMO1/DBNL/RELN/ARHGAP39/PTPRD,20
BP,GO:0021783,preganglionic parasympathetic fiber development,4/829,17/18805,0.23529411764705882,5.337401546867239,3.8421089134154003,0.005633842248822913,0.2250016266158475,0.21150929438996194,NAV2/TFAP2A/SEMA3A/PLXNA4,4
BP,GO:1901550,regulation of endothelial cell development,4/829,17/18805,0.23529411764705882,5.337401546867239,3.8421089134154003,0.005633842248822913,0.2250016266158475,0.21150929438996194,VCL/ROCK2/PROC/ZDHHC21,4
BP,GO:1903140,regulation of establishment of endothelial barrier,4/829,17/18805,0.23529411764705882,5.337401546867239,3.8421089134154003,0.005633842248822913,0.2250016266158475,0.21150929438996194,VCL/ROCK2/PROC/ZDHHC21,4
BP,GO:0034765,regulation of monoatomic ion transmembrane transport,26/829,345/18805,0.07536231884057971,1.709515567909652,2.856350413224263,0.0056689492904330105,0.2250016266158475,0.21150929438996194,YWHAE/CACNA1C/EPHB2/NOS1AP/ATP2B4/RYR2/F2/AHNAK/CRACR2A/GNB5/PML/ATP1B2/AFG3L2/BCL2/ACTN4/UBR3/KCNJ6/KCNAB1/DLG1/KCNIP4/STIM2/ANK2/PDE4D/KCNIP1/UTRN/DMD,26
BP,GO:0022029,telencephalon cell migration,8/829,62/18805,0.12903225806451613,2.926962138604615,3.263663170437926,0.005671147556096157,0.2250016266158475,0.21150929438996194,LRP8/ZMIZ1/DIXDC1/SOCS7/RTN4/SLIT2/RELN/LHX6,8
BP,GO:1904062,regulation of monoatomic cation transmembrane transport,24/829,311/18805,0.07717041800643087,1.7505304108696411,2.8660840277795514,0.005767515629896191,0.22697964737010815,0.21336870216542952,YWHAE/CACNA1C/NOS1AP/ATP2B4/RYR2/F2/AHNAK/CRACR2A/GNB5/PML/ATP1B2/AFG3L2/BCL2/ACTN4/UBR3/KCNAB1/DLG1/KCNIP4/STIM2/ANK2/PDE4D/KCNIP1/UTRN/DMD,24
BP,GO:0099175,regulation of postsynapse organization,14/829,148/18805,0.0945945945945946,2.1457796759364913,3.0051553194535847,0.005858627902862839,0.22872083332776524,0.21500547705832634,EPHB2/LRP8/DOCK1/VPS35/NAE1/SRCIN1/TANC2/RTN4/TANC1/ABI2/SHANK3/ELMO1/RELN/PTPRD,14
BP,GO:0036010,protein localization to endosome,5/829,27/18805,0.18518518518518517,4.20073269892329,3.5740652603086405,0.005916708024925656,0.2291550409653746,0.2154136472232749,TOLLIP/ANKRD13A/VPS35/ROCK2/PACSIN2,5
BP,GO:0141091,transforming growth factor beta receptor superfamily signaling pathway,29/829,399/18805,0.07268170426065163,1.648708623186434,2.812627811615241,0.005971151728908315,0.2294426806068707,0.21568403841344747,NFIA/HJV/TET1/ZMIZ1/BCL9L/ACVRL1/USP15/CHST11/ERO1A/LTBP2/CTDSPL2/PML/SIN3A/PCSK6/ZNF423/SMAD2/ACVR1/BMPR2/EP300/PPARG/NPNT/RGMB/ITGB8/MAGI2/HIPK2/INTS9/ZC3H3/TGFBR1/XIAP,29
BP,GO:0003300,cardiac muscle hypertrophy,11/829,104/18805,0.10576923076923077,2.3992646376542637,3.072840159791641,0.006116481975092928,0.23319087530041788,0.21920747078499161,ATP2B4/RYR2/PRKG1/PRKCA/ROCK2/HDAC4/PPARG/IL6ST/JARID2/PI16/MLIP,11
BP,GO:0008347,glial cell migration,8/829,63/18805,0.12698412698412698,2.8805024221188273,3.2106433255533515,0.006251439804691954,0.23648857555733904,0.2223074228384132,LRP8/CERS2/ZMIZ1/ATP1B2/SOCS7/RTN4/RELN/MATN2,8
BP,GO:0071559,response to transforming growth factor beta,24/829,315/18805,0.0761904761904762,1.7283014532712966,2.799328428918632,0.006727976125127715,0.2501131096323944,0.2351149550858444,TET1/ZMIZ1/KMT2A/BCL9L/PDE3A/ACVRL1/USP15/CHST11/COL4A2/ERO1A/LTBP2/PML/SIN3A/IGF1R/SMAD2/ROCK2/ACVR1/EP300/PPARG/NPNT/ITGB8/HIPK2/INTS9/TGFBR1,24
BP,GO:0030111,regulation of Wnt signaling pathway,26/829,350/18805,0.07428571428571429,1.6850939169395143,2.778324480425403,0.006800366877929915,0.2501131096323944,0.2351149550858444,NPHP4/PTPRU/RNF220/TRABD2B/LGR6/BMAL1/FRMD8/DIXDC1/WIF1/TSC2/VPS35/WNT3/RNF213/PLEKHA4/ATP6V1C2/USP34/LYPD6/TTC21B/WWTR1/SEMA5A/MDFIC/SOX7/UBR5/INVS/DDX3X/XIAP,26
BP,GO:0040013,negative regulation of locomotion,30/829,421/18805,0.07125890736342043,1.6164339601557554,2.747030337168772,0.006869655213139016,0.2501131096323944,0.2351149550858444,DLG5/CLIC4/PTPRU/TIE1/PODN/CERS2/ATP2B4/PRKG1/TET1/VCL/ACVRL1/STARD13/FRMD5/SEMA6D/SIN3A/ATP1B2/WNT3/CYGB/PTPRM/BCL2/DPP4/JAG1/PPARG/SLIT2/SEMA5A/ARRDC3/MCTP1/MAGI2/DLC1/TGFBR1,30
BP,GO:0051058,negative regulation of small GTPase mediated signal transduction,8/829,64/18805,0.125,2.835494571773221,3.1586577253534855,0.006875671186640018,0.2501131096323944,0.2351149550858444,ARHGAP17/EPHB2/ARHGAP42/RASA3/CGNL1/SLIT2/ARHGAP24/DLC1,8
BP,GO:0021801,cerebral cortex radial glia-guided migration,5/829,28/18805,0.17857142857142858,4.050706531104601,3.469142992857802,0.006946400357401259,0.2501131096323944,0.2351149550858444,LRP8/ZMIZ1/SOCS7/RTN4/RELN,5
BP,GO:0022030,telencephalon glial cell migration,5/829,28/18805,0.17857142857142858,4.050706531104601,3.469142992857802,0.006946400357401259,0.2501131096323944,0.2351149550858444,LRP8/ZMIZ1/SOCS7/RTN4/RELN,5
BP,GO:0120161,regulation of cold-induced thermogenesis,14/829,151/18805,0.09271523178807947,2.1031482916463626,2.922753848455537,0.006970365350410991,0.2501131096323944,0.2351149550858444,ACOT11/LEPR/BMAL1/BSCL2/ACTN3/ADIPOR2/IGF1R/ZNF423/EPAS1/ARRDC3/LNPEP/LAMA4/ALDH1A1/EHMT1,14
BP,GO:0048588,developmental cell growth,19/829,232/18805,0.08189655172413793,1.8577378228859032,2.8230162697119456,0.007190010877899362,0.25611133638064876,0.24075349524306894,LPAR3/PRKG1/VCL/SPG11/SEMA6D/SIN3A/WNT3/SPAG9/ITSN2/RTN4/BMPR2/SLIT2/SEMA5A/KIAA0319/CPNE5/PI16/SEMA3A/PLXNA4/ANAPC2,19
BP,GO:0014706,striated muscle tissue development,30/829,423/18805,0.07092198581560284,1.6087912463961538,2.719556330665316,0.007326926257504852,0.2576349468636881,0.24218574168074902,ZMPSTE24/CACNA1S/PROX1/RYR2/SVIL/PRKG1/BMAL1/ACTN3/BCL9L/CDON/ERO1A/SPG11/LUC7L/MYOM1/BCL2/SIRT2/ACVR1/DNER/MYO18B/LARGE1/EP300/MYL3/SGCB/NLN/JARID2/PI16/HDAC9/ZFPM2/TGFBR1/DMD,30
BP,GO:0106106,cold-induced thermogenesis,14/829,152/18805,0.09210526315789473,2.089311789727636,2.895712959366263,0.007376182084565083,0.2576349468636881,0.24218574168074902,ACOT11/LEPR/BMAL1/BSCL2/ACTN3/ADIPOR2/IGF1R/ZNF423/EPAS1/ARRDC3/LNPEP/LAMA4/ALDH1A1/EHMT1,14
BP,GO:0016601,Rac protein signal transduction,7/829,52/18805,0.1346153846153846,3.053609538832699,3.1844909922236853,0.007491172712719096,0.2576349468636881,0.24218574168074902,ARHGAP17/CDH13/RTN4/ABI2/ARHGAP24/ELMO1/DBNL,7
BP,GO:0032412,regulation of monoatomic ion transmembrane transporter activity,15/829,168/18805,0.08928571428571429,2.0253532655523006,2.866790878609447,0.007502679923747936,0.2576349468636881,0.24218574168074902,EPHB2/NOS1AP/CNIH3/AHNAK/CRACR2A/GNB5/ATP1B2/ACTN4/KCNAB1/STIM2/ANK2/UTRN/OPRM1/RELN/DMD,15
BP,GO:0021885,forebrain cell migration,8/829,65/18805,0.12307692307692308,2.791871578361325,3.1076680503124687,0.007545858127673329,0.2576349468636881,0.24218574168074902,LRP8/ZMIZ1/DIXDC1/SOCS7/RTN4/SLIT2/RELN/LHX6,8
BP,GO:0014897,striated muscle hypertrophy,11/829,107/18805,0.102803738317757,2.3319955356639572,2.9672417922028087,0.007549548647849876,0.2576349468636881,0.24218574168074902,ATP2B4/RYR2/PRKG1/PRKCA/ROCK2/HDAC4/PPARG/IL6ST/JARID2/PI16/MLIP,11
BP,GO:0090659,walking behavior,6/829,40/18805,0.15,3.402593486127865,3.266569204168355,0.007681872549317959,0.2603301252824419,0.244719302411752,CLN8/ZMPSTE24/SPG11/LARGE1/HIPK2/ZNF212,6
BP,GO:1990845,adaptive thermogenesis,15/829,169/18805,0.08875739644970414,2.0133689267028783,2.841779921751676,0.007909153548269045,0.2661839263141582,0.25022207741093644,ACOT11/LEPR/BMAL1/BSCL2/ACTN3/ADIPOR2/IGF1R/ZNF423/TRPV1/EPAS1/ARRDC3/LNPEP/LAMA4/ALDH1A1/EHMT1,15
BP,GO:0098901,regulation of cardiac muscle cell action potential,5/829,29/18805,0.1724137931034483,3.9110269955492702,3.368988669617886,0.008094990521915856,0.2694460491947716,0.2532885855027642,CACNA1C/NOS1AP/RYR2/DLG1/ANK2,5
BP,GO:0015820,L-leucine transport,3/829,10/18805,0.3,6.80518697225573,3.9432190546005512,0.008116510088449063,0.2694460491947716,0.2532885855027642,SLC43A2/SLC43A1/LLGL2,3
BP,GO:0019722,calcium-mediated signaling,19/829,235/18805,0.08085106382978724,1.8340220208916154,2.7628757441614797,0.008204461016401612,0.26952235947726677,0.25336031980196905,CACNA1C/CAMTA1/ZMPSTE24/ATP2B4/RYR2/MCU/PLCE1/ACTN3/NUDT4/MCTP2/NFAT5/PLCG2/CDH13/TRPV1/PDK2/ANK2/MCTP1/RCAN2/DMD,19
BP,GO:0050688,regulation of defense response to virus,8/829,66/18805,0.12121212121212122,2.749570493840699,3.057637983729324,0.008264025229911279,0.26952235947726677,0.25336031980196905,ZMPSTE24/NT5C2/PML/SIN3A/IL12RB1/ITCH/ILRUN/CGAS,8
BP,GO:0098926,postsynaptic signal transduction,7/829,53/18805,0.1320754716981132,2.995994264515101,3.124850780131882,0.00831118264360331,0.26952235947726677,0.25336031980196905,GNB1/RGS8/RNF10/PRKCB/LARGE1/OPRM1/CHRNB3,7
BP,GO:0016236,macroautophagy,27/829,374/18805,0.07219251336898395,1.6376118382433573,2.67469077715563,0.008487954250629114,0.26952235947726677,0.25336031980196905,PLEKHM1/SQSTM1/EPHB2/VTI1A/RAB1B/DIAPH3/SPTLC2/SPG11/TSC2/VPS35/ATP6V0D1/RNF213/PIK3C3/ATP6V1C2/ABI2/MAP1LC3A/LRBA/RETREG1/SNX18/ARHGAP26/ILRUN/NOD1/EXOC4/VPS37A/UBXN2B/STX17/SNX30,27
BP,GO:0050768,negative regulation of neurogenesis,13/829,139/18805,0.09352517985611511,2.121521118449029,2.8500014571154257,0.00850483251580218,0.26952235947726677,0.25336031980196905,EPHB2/CERS2/PROX1/F2/RNF10/B2M/SEMA6D/WNT3/SIRT2/RTN4/SEMA5A/KIAA0319/SEMA3A,13
BP,GO:0048486,parasympathetic nervous system development,4/829,19/18805,0.21052631578947367,4.77556980509174,3.5358839478889474,0.008555242836735808,0.26952235947726677,0.25336031980196905,NAV2/TFAP2A/SEMA3A/PLXNA4,4
BP,GO:0060537,muscle tissue development,31/829,446/18805,0.06950672645739911,1.5766875645734504,2.646911140567844,0.008564174326576496,0.26952235947726677,0.25336031980196905,ZMPSTE24/CACNA1S/PROX1/RYR2/SVIL/PRKG1/BMAL1/ACTN3/BCL9L/CDON/ERO1A/SPG11/LUC7L/MYOM1/BCL2/SIRT2/ACVR1/DNER/MYO18B/LARGE1/EP300/MYL3/DLG1/SGCB/NLN/JARID2/PI16/HDAC9/ZFPM2/TGFBR1/DMD,31
BP,GO:0014896,muscle hypertrophy,11/829,109/18805,0.10091743119266056,2.289206626752692,2.898793543250685,0.008641516492863361,0.26952235947726677,0.25336031980196905,ATP2B4/RYR2/PRKG1/PRKCA/ROCK2/HDAC4/PPARG/IL6ST/JARID2/PI16/MLIP,11
BP,GO:0030866,cortical actin cytoskeleton organization,6/829,41/18805,0.14634146341463414,3.319603401100356,3.1929992013216544,0.008671108696297312,0.26952235947726677,0.25336031980196905,LLGL1/LLGL2/ROCK2/FMNL2/PLS1/DLG1,6
BP,GO:0050919,negative chemotaxis,6/829,41/18805,0.14634146341463414,3.319603401100356,3.1929992013216544,0.008671108696297312,0.26952235947726677,0.25336031980196905,LGR6/DPP4/SLIT2/SEMA5A/SEMA3A/PLXNA4,6
BP,GO:0010720,positive regulation of cell development,31/829,447/18805,0.06935123042505593,1.5731602993283196,2.6337408295522895,0.008828799562446917,0.2726869738274744,0.25633516650995114,EPHB2/LRP8/LPAR3/IL15RA/ZMIZ1/ACTN3/ZBTB16/CDON/PDE3A/PLXNC1/WNT3/PRKCA/RPTOR/BCL2/IL12RB1/SIRT2/IL4I1/PROC/BMPR2/EP300/SHANK3/SMARCC1/SLIT2/SEMA5A/IL6ST/BRD2/OPRM1/ARID1B/RELN/PTPRD/ANAPC2,31
