"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Change"
"ENSG00000258702.5",3.63171266814651,4.76271001411845,1.31221112906599,3.62953027041348,0.000283937434961133,NA,"Up"
"ENSG00000143217.9",11.0369067338584,3.55948621944031,0.988376781302942,3.60134544515297,0.000316574601051171,0.0516227551614512,"Up"
"ENSG00000156206.14",5.78795975983735,3.31401981710147,0.922499182383703,3.59243659006632,0.000327600386295975,NA,"Up"
"ENSG00000285130.2",64.4925627920766,2.42664198693877,0.677244937371719,3.58310834534429,0.000339529693881152,0.0529600394358698,"Up"
"ENSG00000152952.14",4741.20715516569,-1.23097055857159,0.350716614790482,-3.50987237746626,0.000448321818037157,0.0643101636480801,"Down"
"ENSG00000258677.2",53.2920580662575,-1.06838580505336,0.305694728245908,-3.49494350518836,0.000474162108802885,0.0662425081741492,"Down"
"ENSG00000257527.1",2.87775072642491,-5.0227972860186,1.4507083124833,-3.46230682129384,0.000535566228938331,NA,"Down"
"ENSG00000226007.3",9.6378663496211,4.43949544201572,1.3010308421001,3.4122906993116,0.00064419375363962,NA,"Up"
"ENSG00000122035.7",21.2876040562537,-1.44459225964112,0.428759158879536,-3.36923941966914,0.000753759247240768,0.0990954709550593,"Down"
"ENSG00000205085.13",14.2380995499127,1.61312813008553,0.479925473937383,3.36120547394822,0.000776030715618247,0.0990954709550593,"Up"
"ENSG00000136274.9",131.61115862851,1.4393995485224,0.428290758341042,3.36079992502716,0.00077717100338214,0.0990954709550593,"Up"
"ENSG00000067445.22",42.6029713144152,1.69711784492453,0.510448563460754,3.32475780403487,0.000884953743267845,0.107491726131721,"Up"
"ENSG00000105298.14",694.099001143702,-1.07758504192463,0.329049897040452,-3.27483780307079,0.00105722655383849,0.123981035138462,"Down"
"ENSG00000232926.1",6.60652043860825,2.78064939481841,0.850102290312834,3.27095859698854,0.0010718360131447,NA,"Up"
"ENSG00000291287.1",14.426391639071,2.06933557773341,0.636291693692278,3.25218071876037,0.00114523181139979,0.130491448808149,"Up"
"ENSG00000121207.12",2.44898266002128,-4.64630839566075,1.43996497479579,-3.22668153530586,0.0012523476154896,NA,"Down"
"ENSG00000226800.5",44.5017745333584,-1.31293180680568,0.407575356359658,-3.22132284574905,0.00127600320815991,0.138676369919578,"Down"
"ENSG00000257386.1",4.76170865876476,3.69981015947854,1.15057623636712,3.21561496103942,0.00130165347797848,NA,"Up"
"ENSG00000259030.8",9.23044359321426,6.16903392311134,1.92083160145867,3.21164745437685,0.00131976222580986,NA,"Up"
"ENSG00000006837.12",21.088779304854,-1.10700057757055,0.345066586914736,-3.20807814940391,0.00133625183032005,0.142173655006106,"Down"
"ENSG00000139194.8",12.5439476456406,2.44121986422864,0.761692090692601,3.20499568534165,0.00135064505225983,0.142759627694779,"Up"
"ENSG00000274654.1",1.95100535838139,-4.45898572618811,1.3930655613202,-3.20084413109915,0.0013702563415877,NA,"Down"
"ENSG00000160716.6",4.31170233975795,3.58859274380447,1.12862854392839,3.17960480718813,0.00147476027408176,NA,"Up"
"ENSG00000140465.15",813.077309419687,-1.2928819647722,0.407041137805356,-3.17629311804461,0.00149170144239308,0.150558172139619,"Down"
"ENSG00000265399.1",2.23146595900678,4.59412472770156,1.4507563787831,3.16670999686049,0.00154173985009666,NA,"Up"
"ENSG00000249258.2",2.118805130694,-4.51344790674903,1.42626614360117,-3.16452011919253,0.00155338921966197,NA,"Down"
"ENSG00000110422.12",2170.81775894996,1.27371769873577,0.40364198243507,3.15556298443425,0.00160188675868815,0.157889034755116,"Up"
"ENSG00000029364.12",1775.32495708311,-1.01502016281041,0.322348878101508,-3.14882486574306,0.00163928405164501,0.159616591355932,"Down"
"ENSG00000259080.1",2.94876101924595,-5.02839648164392,1.59928740736839,-3.14414811151305,0.00166571109234011,NA,"Down"
"ENSG00000170017.12",5177.90252656597,1.43362774739946,0.459163308911099,3.12226112055707,0.00179467682872313,0.169597130761842,"Up"
"ENSG00000260233.4",8.19731860992596,-1.97839375345576,0.634580216395782,-3.11764171390722,0.00182304278022439,NA,"Down"
"ENSG00000204311.15",11.3702366595255,1.75316052283654,0.568589017325627,3.08335277224061,0.00204682360988733,0.187910103522571,"Up"
"ENSG00000293183.1",3.27351268152545,-4.12322067284879,1.34381109349281,-3.06830379122098,0.0021527764653546,NA,"Down"
