"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Change"
"ENSG00000108654.16",16793.7464207965,-0.0550505783335697,0.239226124359331,-0.230119425631294,0.817998970447561,0.99990616597908,"Stable"
"ENSG00000141576.16",14.6917413719244,0.290275124806635,1.26142151570135,0.23011746762956,0.818000491885389,0.99990616597908,"Stable"
"ENSG00000232640.1",0.160014444632039,0.938922960958651,4.0804728567969,0.230101508798098,0.818012892497457,NA,"Stable"
"ENSG00000259654.1",0.159966709945437,0.938750787912013,4.0804728567969,0.230059314412133,0.818045679341136,NA,"Stable"
"ENSG00000262898.5",7.28886940704922,-0.426557544683724,1.85415254146386,-0.230055259826118,0.818048829944755,NA,"Stable"
"ENSG00000164122.9",0.15995406714013,0.93870517828811,4.0804728567969,0.23004813687818,0.818054364816706,NA,"Stable"
"ENSG00000250286.2",0.652260183360798,0.43692270661102,1.89929379881302,0.230044823441259,0.818056939519096,NA,"Stable"
"ENSG00000196126.12",27.6900143203939,0.568738774758568,2.47283612042428,0.229994527361153,0.818096022271923,0.99990616597908,"Stable"
"ENSG00000243053.2",0.159860850673324,0.938368783375472,4.0804728567969,0.229965696699199,0.818118425447,NA,"Stable"
"ENSG00000256596.1",0.871381025101212,0.732713733458945,3.18653802656947,0.229940370191585,0.818138105803919,NA,"Stable"
"ENSG00000150051.14",14.5778489192166,0.528111956199316,2.29685773276696,0.229928022386965,0.818147700899239,0.99990616597908,"Stable"
"ENSG00000004766.17",659.822276274438,-0.0695257634389536,0.302410779307255,-0.229905043723041,0.818165556977536,0.99990616597908,"Stable"
"ENSG00000260641.2",224.871480117426,-0.374804931519421,1.63037731875895,-0.229888460301155,0.818178443550372,0.99990616597908,"Stable"
"ENSG00000143631.11",10.750374976658,0.39055073196117,1.69910246018905,0.229857081083689,0.818202827709652,0.99990616597908,"Stable"
"ENSG00000272862.1",0.187911986346317,0.937738213984767,4.0804728567969,0.229811163287795,0.818238509823031,NA,"Stable"
"ENSG00000260615.1",0.803191751076072,-0.706255386609296,3.07326240916609,-0.229806405239875,0.818242207260827,NA,"Stable"
"ENSG00000238145.2",0.98989743925089,-0.768472854960907,3.34415202788966,-0.229796028575249,0.818250270890984,NA,"Stable"
"ENSG00000149115.14",4136.32680216818,0.0341469686278766,0.148606794718346,0.229780668458635,0.818262207160515,0.99990616597908,"Stable"
"ENSG00000173389.16",0.159629752888051,0.937533962585143,4.0804728567969,0.229761107471522,0.818277407966413,NA,"Stable"
"ENSG00000100528.12",2079.95442261105,0.0318585900742994,0.138665531213048,0.2297513289395,0.818285006870671,0.99990616597908,"Stable"
"ENSG00000228412.9",0.1595694230756,0.937315827408618,4.0804728567969,0.229707649163091,0.818318950664729,NA,"Stable"
"ENSG00000189099.12",0.15954475508138,0.93722661131049,4.0804728567969,0.229685785006348,0.818335941548884,NA,"Stable"
"ENSG00000254420.1",0.187743996385089,0.937222096543242,4.0804728567969,0.229684678573979,0.818336801372293,NA,"Stable"
"ENSG00000228434.1",11.6828464861934,0.175253397890763,0.763098781866886,0.229660172516608,0.818355845413639,0.99990616597908,"Stable"
"ENSG00000267809.1",67.6305082707138,-0.0828597969336267,0.360855809580044,-0.229620238150127,0.818386879265488,0.99990616597908,"Stable"
"ENSG00000239557.1",4.21738762431445,-0.199946933800374,0.870795137421988,-0.229614205692882,0.81839156724201,NA,"Stable"
"ENSG00000249816.8",0.159913690453979,0.936692647823325,4.0804728567969,0.229554926768613,0.818437634752729,NA,"Stable"
"ENSG00000162825.18",203.309857154954,-0.0587372399190397,0.255893731657527,-0.229537626961688,0.818451079093296,0.99990616597908,"Stable"
"ENSG00000163737.5",2.00827641697607,-0.575309494235854,2.50640992066226,-0.229535276529643,0.81845290570791,NA,"Stable"
"ENSG00000261504.1",1.71647980159647,0.268773468706819,1.171052747719,0.229514399953668,0.818469129772124,NA,"Stable"
"ENSG00000130559.19",1672.00670490717,-0.0838174600011848,0.365206513819572,-0.229507023641408,0.818474862232846,0.99990616597908,"Stable"
"ENSG00000289960.1",1.0420668682253,-0.485317724194042,2.11583193915504,-0.229374420157327,0.818577915960172,NA,"Stable"
"ENSG00000162980.17",2329.55746462871,0.131721037749232,0.574265690086064,0.229372988885147,0.818579028300483,0.99990616597908,"Stable"
"ENSG00000166444.19",226.562008956318,0.10617493141997,0.462972651839697,0.229333052391035,0.818610065851313,0.99990616597908,"Stable"
"ENSG00000233008.8",0.428142288756198,0.614834600101809,2.68097284712679,0.22933264719959,0.818610380756477,NA,"Stable"
"ENSG00000250081.1",0.159105072024317,0.935634102638802,4.0804728567969,0.229295509484962,0.818639243430214,NA,"Stable"
"ENSG00000286162.4",20.9245776066666,0.18995043189519,0.828432775701543,0.229288890380193,0.818644387689135,0.99990616597908,"Stable"
"ENSG00000259251.2",1.48197313252702,0.373071933623871,1.62808263997872,0.229148032454143,0.818753861993761,NA,"Stable"
"ENSG00000117632.23",5850.01911338518,-0.133807394890911,0.584083529923764,-0.229089484698149,0.818799366151809,0.99990616597908,"Stable"
"ENSG00000229393.1",0.18687017188319,0.934529964893769,4.0804728567969,0.229024918849076,0.818849548366014,NA,"Stable"
"ENSG00000261572.2",15.995839124618,0.141500940485726,0.617882013826142,0.229009644753216,0.818861419888956,0.99990616597908,"Stable"
"ENSG00000223692.1",0.159214089452288,0.934162522728357,4.0804728567969,0.228934869931143,0.818919537906292,NA,"Stable"
"ENSG00000214706.12",1965.56897716233,0.106500833243038,0.465207685643556,0.228931800848705,0.818921923342605,0.99990616597908,"Stable"
"ENSG00000246575.2",0.186721598415454,0.934070978862037,4.0804728567969,0.228912435309094,0.818936975196366,NA,"Stable"
"ENSG00000155903.14",659.347026265726,0.117193827597064,0.512058335159927,0.228868118239813,0.81897142086229,0.99990616597908,"Stable"
"ENSG00000169032.11",3115.21205041291,0.0637808659317747,0.27868229607765,0.228865869233413,0.818973168923188,0.99990616597908,"Stable"
"ENSG00000231063.1",0.186632033047249,0.933794109289083,4.0804728567969,0.228844582983477,0.818989713901184,NA,"Stable"
"ENSG00000135373.13",1.54181774090626,-0.382620124918976,1.67206864595514,-0.228830392726137,0.819000743483624,NA,"Stable"
"ENSG00000105993.15",5494.3150254781,-0.0616314894265778,0.269360189225831,-0.228806972566039,0.819018947219604,0.99990616597908,"Stable"
"ENSG00000237481.1",0.186509927160239,0.933416434481673,4.0804728567969,0.228752026355688,0.819061655521735,NA,"Stable"
"ENSG00000121671.12",321.742323284476,-0.0499024733345245,0.218186395464863,-0.228714871191686,0.819090535596926,0.99990616597908,"Stable"
"ENSG00000277087.1",0.158932339371688,0.933140424591564,4.0804728567969,0.228684384712232,0.819114232400675,NA,"Stable"
"ENSG00000129657.16",17498.4973952317,-0.207779547719142,0.908741440121682,-0.228645397409542,0.819144537041161,0.99990616597908,"Stable"
"ENSG00000257551.1",7.43620342522891,-0.129480494725679,0.5664416394398,-0.228585763669727,0.819190890579263,NA,"Stable"
"ENSG00000222011.9",81.5433300579521,-0.0756053198855116,0.330790166042781,-0.228559756748432,0.819211106058306,0.99990616597908,"Stable"
"ENSG00000286747.1",0.186237082631196,0.932571629150013,4.0804728567969,0.228544990220095,0.819222584304106,NA,"Stable"
"ENSG00000293558.1",0.18618864152616,0.93242151215578,4.0804728567969,0.228508201102878,0.819251181209772,NA,"Stable"
