"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Change","Sig"
"LOC101928052",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"ADAMTS19-AS1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"KRT18P45",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"HMGN1P14",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"VPS51P18",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"TRAJ60",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MTCO1P24",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MRPL57P6",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"GZMAP1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MLLT10P2",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"USP17L14P",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC01470",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"NACAP5",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"ANKRD20A18P",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02075",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC01179",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"USP9YP2",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"HMGN1P16",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"JMJD4P1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"ZEB2P1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"RPL6P23",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100288484",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02114",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100422188",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC01258",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100130748",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"EEF1A1P21",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"PPP2R2B-IT1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"TMEM248P1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"RCC2P4",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"EVA1CP1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC442497",0,6,0,1,1,-8.05400726801834,"Stable","Stable"
"MTATP6P22",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"CLRN2",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02225",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"TRPC6P9",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02173",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"CCNB3P1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02465",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"HMGN1P13",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"H3P18",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"OR52V1P",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"USP9YP5",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"HOXC13-AS",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC105377603",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"OR7E94P",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02900",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"VN1R104P",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02218",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC01259",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"KRT18P56",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"TUBA3GP",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"KRT19P3",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"DPPA4P2",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC574538",0,0.666666666666667,0,1,1,-8.05400726801834,"Stable","Stable"
"MTCO3P9",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02261",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"DDIT4L-AS1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"FER1L5",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"PARM1-AS1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100419045",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"OR10J4",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC285626",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"CAPSL-DT",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"NDUFB4P9",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MTND6P17",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"SAP18P1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"TRMT112P2",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02112",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC105374647",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"SCARNA22",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02103",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC105379100",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC124901076",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC01377",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"USP17L21",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC102724700",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02162",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"CFAP100-DT",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100420053",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"RPS27AP18",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"CDH18-AS1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LGALS16",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"OR7E83P",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"VPS51P10",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02372",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC643307",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02501",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"ARHGEF38-IT1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"ALG1L11P",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100422020",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"KRT19P6",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MTND6P16",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"NGFR-AS1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"BRD9P2",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"CYCTP",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"TRIM51CP",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"TRBV26",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"FABP5P6",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"RACK1P1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"UQCRBP3",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC112267949",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"GBA3",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"CCT7P2",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"EEF1A1P20",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"OR5H3P",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100289037",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC105374682",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"RPS4XP20",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MTCO2P24",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"BFSP2-AS1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MTCO3P7",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100421141",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"GJD2-DT",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"ZP3P1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"SPICP4",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"TMPRSS11BNL",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"IGKV1D-37",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100419318",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"RAF1P1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02514",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC105374642",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC124900833",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100533667",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC107987327",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC105374516",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"NREP-AS1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02377",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"PANCR",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC101929141",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02232",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02108",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"HOXC-AS2",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"KRT8P31",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"TRMT112P5",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"RASA2-IT1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MYLK-AS2",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"RCC2P8",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC105377448",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"HMGN1P15",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"YWHAEP4",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100422513",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"CIR1P2",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"KRT8P32",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC01216",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"TRIM60P14",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC101927495",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC124901067",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"CTD-2350J17.1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02430",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"PTTG2",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02509",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC01612",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"PSMC1P5",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100128059",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"CTB-1I21.1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC105371824",0,0.666666666666667,0,1,1,-8.05400726801834,"Stable","Stable"
"VWA8P1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"GIMD1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"TUBB8P3",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"SALL4P1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MRPL22P1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC00989",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02494",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"SNRPCP16",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100419356",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"H3P20",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02200",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"GYPB",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"KRT18P21",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"TUNAR",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MARK2P4",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"TRIM75",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"H3P21",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MTND6P2",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02502",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC402229",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"CTB-99A3.1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"KLHL2P1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"SEC63P2",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02116",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"OR7E35P",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MRS2P1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100420385",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"CLSTN2-AS1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02499",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"EIF3KP3",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02105",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02260",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LRRC34P2",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"RPL6P11",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"ENPP7P9",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"RLIG1P1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"PPM1AP1",0,0.666666666666667,0,1,1,-8.05400726801834,"Stable","Stable"
"PPIAP76",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100422637",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02125",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"CCT6P2",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02121",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02994",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC133332",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"CCDC34P1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"OR7E59P",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02999",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"ADAMTS16-DT",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"SNRPCP8",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC00604",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02492",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"PRSS3P1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"RNF14P2",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100419741",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MTCYBP43",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100420228",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"TTC39CP1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MTCO1P35",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02171",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"CXXC5-AS1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100420534",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LY6G6F-LY6G6D",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC107986375",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC01596",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02123",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC359819",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"REELD1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC654780",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"NAIPP1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"TRAJ55",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"RPF2P2",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC105377267",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02269",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"OR7E99P",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC391713",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC01017",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"P3R3URF",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"HMGB3P3",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"RPEP1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"C8orf17",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC01262",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"NT5C1B-RDH14",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"USP17L20",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC101060067",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02436",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC01365",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC105374428",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"TAF11L14",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"HMGN1P17",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"TUBB8P4",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"PRODH2",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"ZNF475",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"OR7E111FP",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MTCO2P30",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"METTL5P3",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"SERF1AP1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02493",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"EXOC1L",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02111",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MFSD4BP1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MRPS35P2",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"KRT18P54",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"USP17L18",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"EPHA5-AS1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"IGBP1P5",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"OR7E85P",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC01455",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"PRAMEF31P",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"TUBAP15",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"HMGB3P15",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MAP9-AS1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC101928532",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"UGT2B26P",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MESTP3",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"CATSPER2P2",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LNX1-AS1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"ENPP7P11",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"TRPC7-AS2",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC101928622",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC00492",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02382",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MARCHF11-AS1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"FAM76AP1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"H3P15",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LTO1P1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"TMEM183AP6",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC643014",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"HIGD1AP13",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"NDUFB5P1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC01950",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"IGKV2D-40",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02480",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"SLC25A48-AS1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"ZNF969P",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"ELL2P2",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"ANKRD20A17P",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"PRKG2-AS1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LMNB1-DT",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC102725220",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"ALG1L3P",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"OR5AC4P",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100533708",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"NIFKP2",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"WWC2-AS1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02882",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"TRPC6P7",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MTND5P5",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"HOXC-AS3",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"PTTG1IP2",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC728506",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"PRELID3BP4",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"F11-AS1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"OR7E163P",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"TPTE2P7",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"UCHL1-DT",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"GSTCD-AS1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100422024",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"OR7E21P",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"TMEM92-AS1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC01861",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"TILRLS",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02270",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC645853",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MTND5P4",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC01217",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"RFPL4AP3",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC01337",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MTCO1P9",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"CNOT10-AS1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC107986237",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MIR3945HG",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100422189",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"B3GNTL1P1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC101927253",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC101060035",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC03074",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MTND2P31",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02429",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100422638",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100419861",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"TUBB7P",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100287014",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"CAB39P1",0,0.333333333333333,0,1,1,-8.05400726801834,"Stable","Stable"
"NDUFB4P2",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"CCNO-DT",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100286946",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"PCAT4",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC01386",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC124900842",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02353",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"TENM3-AS2",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100422639",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC105377672",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MTCYBP35",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"IRF5P1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100420514",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MTND3P5",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100420532",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02236",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"SEMA5A-AS1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC00499",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"DCANP1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC00958",0,0.666666666666667,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC02483",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MTCYBP16",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"YTHDF1P1",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"FTH1P9",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LINC01256",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MTND1P22",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC105377559",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC391798",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MTCO3P27",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"MTND1P19",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"GTF2IP9",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"LOC100422204",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
"ASNSP4",0,0,0,1,1,-8.05400726801834,"Stable","Stable"
