ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
CC,GO:0032420,stereocilium,4/245,63/19880,0.06349206349206349,5.1519274376417235,3.6869388199832502,0.007594162401437744,0.09453422851444916,0.08104115230572403,MYO7A/STRC/ANKRD24/DOCK4,4
CC,GO:0019897,extrinsic component of plasma membrane,5/245,107/19880,0.04672897196261682,3.7917222963951933,3.2343921704039142,0.0104910016314606,0.11964327258523204,0.10256632786137403,GNB5/CDH1/JAK3/SNAP91/GNAQ,5
CC,GO:0001401,SAM complex,2/245,13/19880,0.15384615384615385,12.483516483516484,4.626422427455934,0.010788032372488368,0.11964327258523204,0.10256632786137403,CHCHD3/APOOL,2
CC,GO:0140275,MIB complex,2/245,13/19880,0.15384615384615385,12.483516483516484,4.626422427455934,0.010788032372488368,0.11964327258523204,0.10256632786137403,CHCHD3/APOOL,2
CC,GO:0032421,stereocilium bundle,4/245,70/19880,0.05714285714285714,4.636734693877551,3.4047345525859054,0.0109369196546057,0.11964327258523204,0.10256632786137403,MYO7A/STRC/ANKRD24/DOCK4,4
CC,GO:0034704,calcium channel complex,4/245,72/19880,0.05555555555555555,4.507936507936508,3.330907059781625,0.012040949144338044,0.12784654826782452,0.10959873214970234,CACNA1C/AKAP6/CACNB4/PDE4D,4
CC,GO:0044304,main axon,4/245,73/19880,0.0547945205479452,4.446183953033268,3.2949997906593116,0.012618755649150801,0.13015345112409826,0.11157636573985973,NFASC/SPTBN4/BIN1/NRCAM,4
CC,GO:0030027,lamellipodium,7/245,203/19880,0.034482758620689655,2.7980295566502464,2.8762740226749446,0.013154431803012165,0.13190971891353867,0.11308195760484141,ITGB1/CDH1/DPP4/APBB2/UNC5C/NEDD9/ARHGEF6,7
CC,GO:0030658,transport vesicle membrane,8/245,254/19880,0.031496062992125984,2.555680539932508,2.7873161838835134,0.013753005461046512,0.1341847289577781,0.11503225051344737,RPH3AL/BIN1/TMEM163/ABCA12/CPE/MCTP1/SEC24A/ITPR3,8
CC,GO:0044291,cell-cell contact zone,4/245,76/19880,0.05263157894736842,4.2706766917293235,3.1910441248368975,0.014457440241916432,0.1373456822982061,0.11774203410314213,ITGB1/AKAP6/SPTBN4/FGF13,4
CC,GO:0031965,nuclear membrane,9/245,312/19880,0.028846153846153848,2.340659340659341,2.666167141403909,0.015649680399802524,0.13923665463148616,0.1193631038392096,DNAJC1/AKAP6/CEP128/INPP4A/SLC52A3/PLCB1/ITPR3/SYNE1/GNAQ,9
CC,GO:0031594,neuromuscular junction,4/245,78/19880,0.05128205128205128,4.161172161172161,3.1246816585508252,0.01577258500296112,0.13923665463148616,0.1193631038392096,ITGB1/LRP4/NLGN1/UTRN,4
CC,GO:0055037,recycling endosome,7/245,211/19880,0.03317535545023697,2.6919431279620856,2.7599467601719287,0.015955433365336186,0.13923665463148616,0.1193631038392096,ITGB1/AP3M1/ATP11A/EIPR1/COMMD1/INPP4A/MCTP1,7
CC,GO:0098985,"asymmetric, glutamatergic, excitatory synapse",2/245,16/19880,0.125,10.142857142857142,4.086706308849118,0.016199278378178444,0.13923665463148616,0.1193631038392096,ITGB1/NLGN1,2
CC,GO:0019898,extrinsic component of membrane,6/245,165/19880,0.03636363636363636,2.9506493506493507,2.8105262449772455,0.016654415447348383,0.1398196273602969,0.1198628676014792,GNB5/CDH1/JAK3/BIN1/SNAP91/GNAQ,6
CC,GO:0030864,cortical actin cytoskeleton,4/245,80/19880,0.05,4.057142857142857,3.060504257136124,0.01716063188826775,0.14079518435601496,0.1206991812237014,CDH1/SPTBN4/DLC1/SHROOM2,4
CC,GO:0005891,voltage-gated calcium channel complex,3/245,45/19880,0.06666666666666667,5.409523809523809,3.3078568180117687,0.017934201746599678,0.14387215178938853,0.12333696639766797,CACNA1C/CACNB4/PDE4D,3
CC,GO:0030667,secretory granule membrane,9/245,322/19880,0.027950310559006212,2.267968056787933,2.562352553111249,0.018801368957172274,0.1475498737725911,0.12648975911690272,NFASC/DMBT1/ATP11A/ABCA12/TOM1/CADPS/CPE/CYSTM1/ITPR3,9
CC,GO:0043209,myelin sheath,3/245,47/19880,0.06382978723404255,5.179331306990881,3.2042499003326324,0.020130474048191016,0.15427624246629174,0.13225605856565031,TSPAN2/ITGB1/EXOC4,3
CC,GO:0098862,cluster of actin-based cell projections,6/245,173/19880,0.03468208092485549,2.8142031379025596,2.677093646030483,0.020513184593855965,0.15427624246629174,0.13225605856565031,SCART1/MYO7A/STRC/ANKRD24/ITPR3/DOCK4,6
CC,GO:0005769,early endosome,11/245,440/19880,0.025,2.0285714285714285,2.4371234057520788,0.021033049894527252,0.15495777575355793,0.13284031512333003,AP3M1/ATP11A/RIN3/PLD4/COMMD1/INPP4A/TMEM163/TOM1/APBB2/RASGEF1B/SNX31,11
CC,GO:0030133,transport vesicle,11/245,444/19880,0.024774774774774775,2.0102960102960106,2.4049249835533657,0.02230041070590851,0.15642771884465229,0.1341004500374042,RPH3AL/BIN1/TMEM163/ABCA12/CPE/MCTP1/SEC24A/ITPR3/SNAP91/TSNARE1/APBA1,11
CC,GO:0031234,extrinsic component of cytoplasmic side of plasma membrane,3/245,49/19880,0.061224489795918366,4.967930029154519,3.10638009113431,0.02246821171946288,0.15642771884465229,0.1341004500374042,GNB5/JAK3/GNAQ,3
CC,GO:0000939,inner kinetochore,2/245,19/19880,0.10526315789473684,8.541353383458647,3.673587537533423,0.022532524598121658,0.15642771884465229,0.1341004500374042,ITGB3BP/CENPP,2
CC,GO:0030018,Z disc,5/245,134/19880,0.03731343283582089,3.0277185501066093,2.6307850383603544,0.025302064853534915,0.17234047947407743,0.14774194770485136,ASB2/OBSCN/CACNA1C/BIN1/SYNPO2,5
CC,GO:0030315,T-tubule,3/245,53/19880,0.05660377358490566,4.592991913746631,2.925704957076369,0.027568198341530323,0.1842985111350453,0.15799318347777613,CACNA1C/AKAP6/BIN1,3
CC,GO:0032154,cleavage furrow,3/245,54/19880,0.05555555555555555,4.507936507936508,2.8833403489815357,0.028931422691576142,0.1898953380301634,0.16279116308752892,ITGB1/SPIRE1/SEPTIN7,3
CC,GO:0005742,mitochondrial outer membrane translocase complex,2/245,22/19880,0.09090909090909091,7.376623376623376,3.3427139240471764,0.029713769586022235,0.19154769322417906,0.16420767402801764,CHCHD3/APOOL,2
CC,GO:0044232,organelle membrane contact site,3/245,56/19880,0.05357142857142857,4.346938775510204,2.801631380703485,0.03176323032184696,0.20093864735426267,0.17225823683380442,GRAMD1A/CHCHD3/APOOL,3
CC,GO:0098799,outer mitochondrial membrane protein complex,2/245,23/19880,0.08695652173913043,7.055900621118012,3.2460162976408524,0.03228377159708375,0.20093864735426267,0.17225823683380442,CHCHD3/APOOL,2
CC,GO:0099091,"postsynaptic specialization, intracellular component",2/245,24/19880,0.08333333333333333,6.761904761904761,3.1549368490966456,0.034937711923220476,0.21208951946408933,0.1818175206952683,SIPA1L3/LYN,2
CC,GO:0005902,microvillus,4/245,100/19880,0.04,3.245714285714286,2.5148159970916257,0.035250335645001,0.21208951946408933,0.1818175206952683,MYO7A/TBC1D10A/PDGFRA/EXOC4,4
CC,GO:0099524,postsynaptic cytosol,2/245,25/19880,0.08,6.491428571428572,3.068917783800991,0.03767314959356967,0.22295093447997788,0.19112866230387374,PLCB1/GNAQ,2
CC,GO:0031674,I band,5/245,150/19880,0.03333333333333333,2.7047619047619045,2.3410499224692543,0.03838736531515628,0.2235135303027648,0.19161095760027075,ASB2/OBSCN/CACNA1C/BIN1/SYNPO2,5
CC,GO:0099634,postsynaptic specialization membrane,5/245,156/19880,0.03205128205128205,2.6007326007326004,2.2420662869362546,0.04418816954648196,0.2528023257135013,0.21671929948904906,CSMD2/CACNA1C/CLSTN2/NLGN1/NRCAM,5
CC,GO:0030863,cortical cytoskeleton,4/245,109/19880,0.03669724770642202,2.9777195281782443,2.3127489314514698,0.0459788936921299,0.2528023257135013,0.21671929948904906,CDH1/SPTBN4/DLC1/SHROOM2,4
CC,GO:0005778,peroxisomal membrane,3/245,65/19880,0.046153846153846156,3.745054945054945,2.4761419502306614,0.04621870774817475,0.2528023257135013,0.21671929948904906,FAR1/PEX5L/PEX7,3
CC,GO:0031903,microbody membrane,3/245,65/19880,0.046153846153846156,3.745054945054945,2.4761419502306614,0.04621870774817475,0.2528023257135013,0.21671929948904906,FAR1/PEX5L/PEX7,3
CC,GO:0032153,cell division site,3/245,67/19880,0.04477611940298507,3.633262260127932,2.4116887233460442,0.049803146874952166,0.26834232868444374,0.23004124400999115,ITGB1/SPIRE1/SEPTIN7,3
MF,GO:0030695,GTPase regulator activity,26/241,489/18639,0.053169734151329244,4.112160476542016,7.981802281626308,1.1404367153185497e-9,3.9353942905041816e-7,3.6912926779313054e-7,ARHGEF10L/OBSCN/SIPA1L2/RGS7/RIN3/GNB5/ARHGEF18/SIPA1L3/ARHGAP35/RGPD5/RGPD8/RGPD6/PLCB1/TBC1D10A/RASGEF1B/ARHGAP10/ARHGEF28/DOCK2/DEF6/RAPGEF5/DOCK4/DLC1/PREX2/GNAQ/ARHGEF9/ARHGEF6,26
MF,GO:0060589,nucleoside-triphosphatase regulator activity,26/241,490/18639,0.053061224489795916,4.103768312304174,7.968633490519605,1.1907395735262274e-9,3.9353942905041816e-7,3.6912926779313054e-7,ARHGEF10L/OBSCN/SIPA1L2/RGS7/RIN3/GNB5/ARHGEF18/SIPA1L3/ARHGAP35/RGPD5/RGPD8/RGPD6/PLCB1/TBC1D10A/RASGEF1B/ARHGAP10/ARHGEF28/DOCK2/DEF6/RAPGEF5/DOCK4/DLC1/PREX2/GNAQ/ARHGEF9/ARHGEF6,26
MF,GO:0005096,GTPase activator activity,19/241,271/18639,0.07011070110701106,5.422379078562569,8.393296102129646,2.624316287885683e-9,5.782243554308121e-7,5.423586994963745e-7,ARHGEF10L/SIPA1L2/RGS7/RIN3/GNB5/SIPA1L3/ARHGAP35/RGPD5/RGPD8/RGPD6/PLCB1/TBC1D10A/ARHGAP10/DOCK2/DOCK4/DLC1/PREX2/GNAQ/ARHGEF6,19
MF,GO:0005085,guanyl-nucleotide exchange factor activity,14/241,230/18639,0.06086956521739131,4.707667328161645,6.475487164347189,1.8766614055520163e-6,3.101182972674707e-4,2.9088251786056255e-4,ARHGEF10L/OBSCN/RIN3/ARHGEF18/TBC1D10A/RASGEF1B/ARHGEF28/DOCK2/DEF6/RAPGEF5/DOCK4/PREX2/ARHGEF9/ARHGEF6,14
MF,GO:0030506,ankyrin binding,4/241,19/18639,0.21052631578947367,16.282157676348547,7.6277158491991655,9.069815417248835e-5,0.011990295981602958,0.011246571117388556,OBSCN/CDH1/SPTBN4/NRCAM,4
MF,GO:0003779,actin binding,15/241,443/18639,0.033860045146726865,2.6187443215346144,3.946526512431964,6.830664752162361e-4,0.07525115668632201,0.0705835357723444,ITGB1/SORBS1/MYO7A/SSH2/SPIRE1/ANKRD24/SPTBN4/PRKCE/ADD2/BIN1/MICAL3/SYNPO2/UTRN/SYNE1/SHROOM2,15
MF,GO:0097110,scaffold protein binding,5/241,70/18639,0.07142857142857142,5.524303497332543,4.34039605424445,0.0021188001862632463,0.20007527473142941,0.18766515935474468,LRP4/ADCY5/NLGN1/PDE4D/LYN,5
MF,GO:1990782,protein tyrosine kinase binding,6/241,117/18639,0.05128205128205128,3.9661666134695177,3.6835570537967617,0.004166118371364041,0.23500529211712298,0.220428564466893,ITGB1/LRP4/CDH1/NEDD9/DOCK4/NRG1,6
MF,GO:0030507,spectrin binding,3/241,26/18639,0.11538461538461539,8.923874880306416,4.627420458775375,0.004455705798830704,0.23500529211712298,0.220428564466893,MYO7A/SPTBN4/ADD2,3
MF,GO:0140326,ATPase-coupled intramembrane lipid transporter activity,3/241,27/18639,0.1111111111111111,8.593360995850622,4.518999310107553,0.004965339637016187,0.23500529211712298,0.220428564466893,ATP11A/ABCA12/ABCB1,3
MF,GO:0141003,histone H2AX kinase activity,11/241,354/18639,0.031073446327683617,2.4032280751107673,3.050740599124396,0.006557216136150555,0.23500529211712298,0.220428564466893,OBSCN/KSR2/DCLK1/VRK1/KSR1/JAK3/SPEG/PDGFRA/RPS6KA2/LYN/TAF1,11
MF,GO:0140996,histone H3 kinase activity,11/241,357/18639,0.03081232492997199,2.3830328812022734,3.019796162824321,0.006967754340923664,0.23500529211712298,0.220428564466893,OBSCN/KSR2/DCLK1/VRK1/KSR1/JAK3/SPEG/PDGFRA/RPS6KA2/LYN/TAF1,11
MF,GO:0035173,histone kinase activity,11/241,360/18639,0.030555555555555555,2.363174273858921,2.989160833161783,0.007398156011230279,0.23500529211712298,0.220428564466893,OBSCN/KSR2/DCLK1/VRK1/KSR1/JAK3/SPEG/PDGFRA/RPS6KA2/LYN/TAF1,11
MF,GO:0032050,clathrin heavy chain binding,2/241,11/18639,0.18181818181818182,14.061863447755565,4.959538145193867,0.008479099209796519,0.23500529211712298,0.220428564466893,TOM1/SNAP91,2
MF,GO:0071889,14-3-3 protein binding,3/241,33/18639,0.09090909090909091,7.030931723877782,3.9686037754966192,0.008750511129761662,0.23500529211712298,0.220428564466893,KSR1/PRKCE/SYNPO2,3
MF,GO:0005078,MAP-kinase scaffold activity,2/241,12/18639,0.16666666666666666,12.890041493775934,4.715474532956683,0.01008874945441865,0.23500529211712298,0.220428564466893,KSR2/KSR1,2
MF,GO:0008179,adenylate cyclase binding,2/241,12/18639,0.16666666666666666,12.890041493775934,4.715474532956683,0.01008874945441865,0.23500529211712298,0.220428564466893,AKAP6/ADCY5,2
MF,GO:0140333,glycerophospholipid flippase activity,2/241,13/18639,0.15384615384615385,11.898499840408556,4.4988495184957955,0.011822200819628202,0.23500529211712298,0.220428564466893,ATP11A/ABCB1,2
MF,GO:0005161,platelet-derived growth factor receptor binding,2/241,14/18639,0.14285714285714285,11.048606994665086,4.304717005514865,0.013676010070484553,0.23500529211712298,0.220428564466893,PDGFRA/LYN,2
MF,GO:0008331,high voltage-gated calcium channel activity,2/241,14/18639,0.14285714285714285,11.048606994665086,4.304717005514865,0.013676010070484553,0.23500529211712298,0.220428564466893,CACNA1C/CACNB4,2
MF,GO:0042043,neurexin family protein binding,2/241,14/18639,0.14285714285714285,11.048606994665086,4.304717005514865,0.013676010070484553,0.23500529211712298,0.220428564466893,NLGN1/CPE,2
MF,GO:0004694,eukaryotic translation initiation factor 2alpha kinase activity,8/241,243/18639,0.03292181069958848,2.546181035807592,2.776672418610841,0.013997337557040853,0.23500529211712298,0.220428564466893,OBSCN/KSR2/DCLK1/VRK1/KSR1/SPEG/RPS6KA2/TAF1,8
MF,GO:0004676,3-phosphoinositide-dependent protein kinase activity,8/241,245/18639,0.0326530612244898,2.525395884494877,2.7507453606794043,0.01463977703410584,0.23500529211712298,0.220428564466893,OBSCN/KSR2/DCLK1/VRK1/KSR1/SPEG/RPS6KA2/TAF1,8
MF,GO:0004711,ribosomal protein S6 kinase activity,8/241,245/18639,0.0326530612244898,2.525395884494877,2.7507453606794043,0.01463977703410584,0.23500529211712298,0.220428564466893,OBSCN/KSR2/DCLK1/VRK1/KSR1/SPEG/RPS6KA2/TAF1,8
MF,GO:0035175,histone H3S10 kinase activity,8/241,245/18639,0.0326530612244898,2.525395884494877,2.7507453606794043,0.01463977703410584,0.23500529211712298,0.220428564466893,OBSCN/KSR2/DCLK1/VRK1/KSR1/SPEG/RPS6KA2/TAF1,8
MF,GO:0035979,histone H2AXS139 kinase activity,8/241,245/18639,0.0326530612244898,2.525395884494877,2.7507453606794043,0.01463977703410584,0.23500529211712298,0.220428564466893,OBSCN/KSR2/DCLK1/VRK1/KSR1/SPEG/RPS6KA2/TAF1,8
MF,GO:0044022,histone H3S28 kinase activity,8/241,245/18639,0.0326530612244898,2.525395884494877,2.7507453606794043,0.01463977703410584,0.23500529211712298,0.220428564466893,OBSCN/KSR2/DCLK1/VRK1/KSR1/SPEG/RPS6KA2/TAF1,8
MF,GO:0044023,histone H4S1 kinase activity,8/241,245/18639,0.0326530612244898,2.525395884494877,2.7507453606794043,0.01463977703410584,0.23500529211712298,0.220428564466893,OBSCN/KSR2/DCLK1/VRK1/KSR1/SPEG/RPS6KA2/TAF1,8
MF,GO:0044024,histone H2AS1 kinase activity,8/241,245/18639,0.0326530612244898,2.525395884494877,2.7507453606794043,0.01463977703410584,0.23500529211712298,0.220428564466893,OBSCN/KSR2/DCLK1/VRK1/KSR1/SPEG/RPS6KA2/TAF1,8
MF,GO:0044025,histone H2BS14 kinase activity,8/241,245/18639,0.0326530612244898,2.525395884494877,2.7507453606794043,0.01463977703410584,0.23500529211712298,0.220428564466893,OBSCN/KSR2/DCLK1/VRK1/KSR1/SPEG/RPS6KA2/TAF1,8
MF,GO:0072354,histone H3T3 kinase activity,8/241,245/18639,0.0326530612244898,2.525395884494877,2.7507453606794043,0.01463977703410584,0.23500529211712298,0.220428564466893,OBSCN/KSR2/DCLK1/VRK1/KSR1/SPEG/RPS6KA2/TAF1,8
MF,GO:0072371,histone H2AS121 kinase activity,8/241,245/18639,0.0326530612244898,2.525395884494877,2.7507453606794043,0.01463977703410584,0.23500529211712298,0.220428564466893,OBSCN/KSR2/DCLK1/VRK1/KSR1/SPEG/RPS6KA2/TAF1,8
MF,GO:0072518,Rho-dependent protein serine/threonine kinase activity,8/241,245/18639,0.0326530612244898,2.525395884494877,2.7507453606794043,0.01463977703410584,0.23500529211712298,0.220428564466893,OBSCN/KSR2/DCLK1/VRK1/KSR1/SPEG/RPS6KA2/TAF1,8
MF,GO:0140823,histone H2BS36 kinase activity,8/241,245/18639,0.0326530612244898,2.525395884494877,2.7507453606794043,0.01463977703410584,0.23500529211712298,0.220428564466893,OBSCN/KSR2/DCLK1/VRK1/KSR1/SPEG/RPS6KA2/TAF1,8
MF,GO:0140855,histone H3S57 kinase activity,8/241,245/18639,0.0326530612244898,2.525395884494877,2.7507453606794043,0.01463977703410584,0.23500529211712298,0.220428564466893,OBSCN/KSR2/DCLK1/VRK1/KSR1/SPEG/RPS6KA2/TAF1,8
MF,GO:0140995,histone H2A kinase activity,8/241,245/18639,0.0326530612244898,2.525395884494877,2.7507453606794043,0.01463977703410584,0.23500529211712298,0.220428564466893,OBSCN/KSR2/DCLK1/VRK1/KSR1/SPEG/RPS6KA2/TAF1,8
MF,GO:0140997,histone H4 kinase activity,8/241,245/18639,0.0326530612244898,2.525395884494877,2.7507453606794043,0.01463977703410584,0.23500529211712298,0.220428564466893,OBSCN/KSR2/DCLK1/VRK1/KSR1/SPEG/RPS6KA2/TAF1,8
MF,GO:0140998,histone H2B kinase activity,8/241,245/18639,0.0326530612244898,2.525395884494877,2.7507453606794043,0.01463977703410584,0.23500529211712298,0.220428564466893,OBSCN/KSR2/DCLK1/VRK1/KSR1/SPEG/RPS6KA2/TAF1,8
MF,GO:1990244,histone H2AT120 kinase activity,8/241,245/18639,0.0326530612244898,2.525395884494877,2.7507453606794043,0.01463977703410584,0.23500529211712298,0.220428564466893,OBSCN/KSR2/DCLK1/VRK1/KSR1/SPEG/RPS6KA2/TAF1,8
MF,GO:0004677,DNA-dependent protein kinase activity,8/241,246/18639,0.032520325203252036,2.515130047566036,2.737877715543529,0.014968926440857145,0.23500529211712298,0.220428564466893,OBSCN/KSR2/DCLK1/VRK1/KSR1/SPEG/RPS6KA2/TAF1,8
MF,GO:0140857,histone H3T45 kinase activity,8/241,246/18639,0.032520325203252036,2.515130047566036,2.737877715543529,0.014968926440857145,0.23500529211712298,0.220428564466893,OBSCN/KSR2/DCLK1/VRK1/KSR1/SPEG/RPS6KA2/TAF1,8
MF,GO:0035402,histone H3T11 kinase activity,8/241,247/18639,0.032388663967611336,2.5049473348228535,2.725073167211051,0.015303424464537797,0.23500529211712298,0.220428564466893,OBSCN/KSR2/DCLK1/VRK1/KSR1/SPEG/RPS6KA2/TAF1,8
MF,GO:0035403,histone H3T6 kinase activity,8/241,247/18639,0.032388663967611336,2.5049473348228535,2.725073167211051,0.015303424464537797,0.23500529211712298,0.220428564466893,OBSCN/KSR2/DCLK1/VRK1/KSR1/SPEG/RPS6KA2/TAF1,8
MF,GO:0004679,AMP-activated protein kinase activity,8/241,248/18639,0.03225806451612903,2.494846740730826,2.7123311070850034,0.01564331747829563,0.23500529211712298,0.220428564466893,OBSCN/KSR2/DCLK1/VRK1/KSR1/SPEG/RPS6KA2/TAF1,8
MF,GO:0098631,cell adhesion mediator activity,4/241,76/18639,0.05263157894736842,4.070539419087137,3.069871936229154,0.01693385234555136,0.244174317464864,0.2290288605570585,NFASC/ITGB1/ITGA9/NRCAM,4
MF,GO:0005521,lamin binding,2/241,16/18639,0.125,9.667531120331951,3.9696612419972457,0.017731266623772272,0.244174317464864,0.2290288605570585,PLCB1/SYNE1,2
MF,GO:0140327,flippase activity,2/241,16/18639,0.125,9.667531120331951,3.9696612419972457,0.017731266623772272,0.244174317464864,0.2290288605570585,ATP11A/ABCB1,2
MF,GO:0140328,floppase activity,2/241,16/18639,0.125,9.667531120331951,3.9696612419972457,0.017731266623772272,0.244174317464864,0.2290288605570585,ATP11A/ABCB1,2
MF,GO:0005178,integrin binding,6/241,161/18639,0.037267080745341616,2.8822453029561093,2.745266727091793,0.018431080360524536,0.24863151261850447,0.2332095882352084,ITGB1/ITGA9/EDIL3/UTRN/NRG1/LYN,6
MF,GO:0106310,protein serine kinase activity,10/241,361/18639,0.027700831024930747,2.142389167940598,2.5085699101632084,0.019438051184761516,0.2569710366625473,0.24103183469104286,OBSCN/KSR2/DCLK1/MAP3K9/VRK1/KSR1/PRKCE/SPEG/RPS6KA2/TAF1,10
MF,GO:0140303,intramembrane lipid transporter activity,3/241,45/18639,0.06666666666666667,5.156016597510373,3.194625725445228,0.020328613511910832,0.263474775124962,0.2471321642624454,ATP11A/ABCA12/ABCB1,3
MF,GO:0030276,clathrin binding,3/241,46/18639,0.06521739130434782,5.043929280173191,3.142900275294688,0.02154413059291221,0.2691052808799167,0.2524134253336586,BIN1/TOM1/SNAP91,3
MF,GO:0051020,GTPase binding,9/241,315/18639,0.02857142857142857,2.209721398933017,2.478297085115161,0.021765072880326208,0.2691052808799167,0.2524134253336586,RPH3AL/AP3M1/RIN3/RGPD8/BIN1/PEX5L/TNPO1/DOCK2/DOCK4,9
MF,GO:0034185,apolipoprotein binding,2/241,18/18639,0.1111111111111111,8.593360995850622,3.688855704034837,0.02222830641850453,0.2691052808799167,0.2524134253336586,LRP4/LPA,2
MF,GO:0030165,PDZ domain binding,4/241,83/18639,0.04819277108433735,3.7272409138629206,2.849989339481848,0.022630601608778583,0.2691052808799167,0.2524134253336586,TBC1D10A/NLGN1/DOCK4/EXOC4,4
MF,GO:0043495,protein-membrane adaptor activity,3/241,47/18639,0.06382978723404255,4.936611635914187,3.0926538466254683,0.02279863196562078,0.2691052808799167,0.2524134253336586,AKAP6/SPTBN4/SYNE1,3
MF,GO:0005546,"phosphatidylinositol-4,5-bisphosphate binding",4/241,86/18639,0.046511627906976744,3.5972208819839815,2.762955606910851,0.025388461646825723,0.29348744737074994,0.2752832335398865,OBSCN/COMMD1/PLCB1/SNAP91,4
MF,GO:0004674,protein serine/threonine kinase activity,11/241,433/18639,0.025404157043879907,1.964763830460073,2.324773036345001,0.025752302492440995,0.29348744737074994,0.2752832335398865,EEF2K/OBSCN/KSR2/DCLK1/MAP3K9/VRK1/KSR1/PRKCE/SPEG/RPS6KA2/TAF1,11
MF,GO:0035591,signaling adaptor activity,5/241,129/18639,0.03875968992248062,2.997684068319985,2.6058014391040647,0.02621931154328348,0.2937451683069556,0.2755249687599281,SORBS1/KSR2/GNB5/KSR1/BIN1,5
MF,GO:0052745,inositol phosphate phosphatase activity,2/241,20/18639,0.1,7.73402489626556,3.4485331670411283,0.02714194515225144,0.2990137624273034,0.2804667665732649,INPP4A/MTMR7,2
MF,GO:0005048,signal sequence binding,3/241,51/18639,0.058823529411764705,4.549426409567977,2.9050245052847785,0.02820612745733295,0.3056434467097882,0.2866852298942038,PEX5L/TNPO1/PEX7,3
MF,GO:0008373,sialyltransferase activity,2/241,21/18639,0.09523809523809523,7.36573799644339,3.34052527382396,0.029747391546123967,0.31211152082520544,0.2927521072793153,ST6GALNAC3/ST6GAL1,2
MF,GO:0010314,phosphatidylinositol-5-phosphate binding,2/241,21/18639,0.09523809523809523,7.36573799644339,3.34052527382396,0.029747391546123967,0.31211152082520544,0.2927521072793153,OBSCN/TOM1,2
MF,GO:0031267,small GTPase binding,8/241,283/18639,0.028268551236749116,2.186296790463763,2.301550011835949,0.03127895013700629,0.3230529068837681,0.30301482945224845,RPH3AL/AP3M1/RIN3/RGPD8/PEX5L/TNPO1/DOCK2/DOCK4,8
MF,GO:0002020,protease binding,5/241,136/18639,0.03676470588235294,2.8433915059799855,2.4693851350993947,0.0319265429233466,0.32466838265126313,0.304530101730383,ACR/ITGB1/BIN1/DPP4/SLC6A3,5
MF,GO:0015377,chloride:monoatomic cation symporter activity,2/241,22/18639,0.09090909090909091,7.030931723877782,3.239393978818839,0.03244799173071049,0.324971553545449,0.304814467773341,SLC12A8/SLC6A3,2
MF,GO:0004725,protein tyrosine phosphatase activity,4/241,98/18639,0.04081632653061224,3.1567448556185957,2.45001136766876,0.03837737044784611,0.378618535313825,0.3551338757860386,PTPRF/SSH2/PTPN12/MTMR7,4
MF,GO:0015296,monoatomic anion:monoatomic cation symporter activity,2/241,25/18639,0.08,6.187219917012449,2.9703503569457124,0.041092260533866616,0.3994409443071446,0.3746647283970192,SLC12A8/SLC6A3,2
MF,GO:0008238,exopeptidase activity,4/241,102/18639,0.0392156862745098,3.0329509397119843,2.3562975233354804,0.04341254338535349,0.41587958228577765,0.39008372317274154,AGBL4/DPP4/METAP1/CPE,4
MF,GO:0015026,coreceptor activity,3/241,61/18639,0.04918032786885246,3.8036188014420786,2.510193899137885,0.04441765947368746,0.4194296130301059,0.3934135553383747,ITGB1/LRP4/IL2RB,3
MF,GO:0042578,phosphoric ester hydrolase activity,9/241,363/18639,0.024793388429752067,1.9175268337848497,2.0204791814913694,0.04704748845739055,0.43405395043192424,0.40713078557911203,PTPRF/LHPP/SSH2/PHLPP1/INPP4A/PLCB1/PDE4D/PTPN12/MTMR7,9
MF,GO:0034593,phosphatidylinositol bisphosphate phosphatase activity,2/241,27/18639,0.07407407407407407,5.728907330567081,2.8142911914859243,0.047279704131767845,0.43405395043192424,0.40713078557911203,INPP4A/MTMR7,2
